,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
304,frozenset({'LIDAL'}),frozenset({'ALTEA'}),0.0013205387798221674,0.006602693899110838,0.001144466942512545,0.8666666666666667,131.25955555555555,0.001135747829167474,7.45047979575667,0.9936937181295432
734,"frozenset({'MSPR', 'MELFI'})",frozenset({'CBEF'}),0.0006162514305836781,0.031076679285148342,0.000528215511928867,0.8571428571428571,27.581545932820717,0.0005090644638616041,6.782463245003959,0.964338148931172
215,frozenset({'BXF'}),frozenset({'MSG'}),0.0017607183730962233,0.0567831675323532,0.0014966106171317897,0.85,14.96922480620155,0.0013966314507749744,6.288112216450977,0.934842267447591
79,frozenset({'KFT'}),frozenset({'MELFI'}),0.0034334008275376353,0.127740117968131,0.0029051853156087685,0.8461538461538463,6.624025870752266,0.0024666022888672322,5.669689233207152,0.8519595245743654
811,frozenset({'NanoRacks-extCygnus-NRCSD'}),"frozenset({'RC', 'NanoRacks CubeSat Deployer'})",0.000528215511928867,0.0056342987939079145,0.0004401795932740558,0.8333333333333334,147.90364583333334,0.00043720346925227153,5.966194207236554,0.9937637628820576
807,"frozenset({'RC', 'NanoRacks-extCygnus-NRCSD'})",frozenset({'NanoRacks CubeSat Deployer'}),0.000528215511928867,0.005810370631217537,0.0004401795932740558,0.8333333333333334,143.42171717171718,0.0004371104653765908,5.965137776212695,0.9935523650136527
805,frozenset({'NanoRacks-extCygnus-NRCSD'}),frozenset({'NanoRacks CubeSat Deployer'}),0.000528215511928867,0.005810370631217537,0.0004401795932740558,0.8333333333333334,143.42171717171718,0.0004371104653765908,5.965137776212695,0.9935523650136527
251,"frozenset({'SCOF', 'FPEF'})",frozenset({'IPU'}),0.001584646535786601,0.010036094726648473,0.0013205387798221674,0.8333333333333333,83.03362573099415,0.0013046351170807576,5.939783431640107,0.9895247332686712
461,"frozenset({'MELFI', 'Holter'})",frozenset({'PFS'}),0.0009683951052029228,0.019367902104058456,0.0007923232678933005,0.8181818181818182,42.24421487603306,0.0007735674862976809,5.39347653842768,0.977274507500098
460,"frozenset({'MELFI', 'PFS'})",frozenset({'Holter'}),0.0009683951052029228,0.02420987763007307,0.0007923232678933005,0.8181818181818182,33.795371900826446,0.0007688785408987759,5.366845673034599,0.971350800924294
429,"frozenset({'MELFI', 'Holter'})",frozenset({'RC'}),0.0009683951052029228,0.054670305484637735,0.0007923232678933005,0.8181818181818182,14.96574440052701,0.0007393808116620288,5.199313319834494,0.9340853013746917
397,"frozenset({'SCOF', 'Ryutai', 'FPEF'})",frozenset({'IPU'}),0.0009683951052029228,0.010036094726648473,0.0007923232678933005,0.8181818181818182,81.52392344497608,0.0007826043628846612,5.444801479003435,0.9886911056280109
439,"frozenset({'MELFI', 'PFS'})","frozenset({'RC', 'Holter'})",0.0009683951052029228,0.0007923232678933005,0.0007923232678933005,0.8181818181818182,1032.6363636363637,0.0007915559859189343,5.495642222026588,1.0000000000000002
417,"frozenset({'MELFI', 'PFS'})",frozenset({'RC'}),0.0009683951052029228,0.054670305484637735,0.0007923232678933005,0.8181818181818182,14.96574440052701,0.0007393808116620288,5.199313319834494,0.9340853013746917
451,"frozenset({'CB', 'GLACIER'})",frozenset({'MELFI'}),0.0009683951052029228,0.127740117968131,0.0007923232678933005,0.8181818181818182,6.405049808909216,0.0006686203629149185,4.797429351175281,0.8446911839580151
440,"frozenset({'MELFI', 'Holter'})","frozenset({'RC', 'PFS'})",0.0009683951052029228,0.0008803591865481116,0.0007923232678933005,0.8181818181818182,929.3727272727273,0.0007914707323662269,5.495158024473986,0.9998922962440764
399,"frozenset({'Ryutai', 'IPU', 'FPEF'})",frozenset({'SCOF'}),0.0009683951052029228,0.004313760014085747,0.0007923232678933005,0.8181818181818182,189.6679035250464,0.0007881458438106397,5.476274319922529,0.9956918497630518
9,frozenset({'Holter Monitor 2'}),frozenset({'Actiwatch'}),0.015846465357866008,0.058015670393520555,0.01294128004225724,0.8166666666666667,14.076656550328781,0.012021936731152944,5.138096343308069,0.9439181701842558
47,frozenset({'CBEF-L'}),frozenset({'CBEF'}),0.005898406549872348,0.031076679285148342,0.004753939607359803,0.8059701492537312,25.93488647414485,0.004570636718716001,4.9936817298380785,0.9671465212999042
957,"frozenset({'MELFI', 'GLACIER', 'Double Coldbag'})",frozenset({'CB'}),0.0004401795932740558,0.05449423364732811,0.00035214367461924466,0.8,14.680452342487884,0.0003281564250165824,4.727528831763361,0.9322925841113264
302,frozenset({'SlingShot'}),frozenset({'CB'}),0.0013205387798221674,0.05449423364732811,0.001056431023857734,0.8,14.680452342487884,0.0009844692750497473,4.727528831763361,0.9331144217207336
978,"frozenset({'MERLIN', 'Double Coldbag'})",frozenset({'CB'}),0.0004401795932740558,0.05449423364732811,0.00035214367461924466,0.8,14.680452342487884,0.0003281564250165824,4.727528831763361,0.9322925841113264
950,"frozenset({'GLACIER', 'Double Coldbag'})",frozenset({'CB'}),0.0004401795932740558,0.05449423364732811,0.00035214367461924466,0.8,14.680452342487884,0.0003281564250165824,4.727528831763361,0.9322925841113264
912,"frozenset({'EXPRESS Rack', 'PFS'})",frozenset({'Portable Pulmonary Function System'}),0.0004401795932740558,0.013909675147460164,0.00035214367461924466,0.8,57.513924050632916,0.0003460209194702614,4.930451624262701,0.9830456226880394
1038,"frozenset({'Bioculture System', 'CB'})",frozenset({'MELFI'}),0.0004401795932740558,0.127740117968131,0.00035214367461924466,0.8,6.262715368711233,0.00029591508144725286,4.361299410159346,0.8406949092830721
1019,"frozenset({'ELC', 'CIR'})",frozenset({'EXPRESS Rack'}),0.0004401795932740558,0.050532617307861606,0.00035214367461924466,0.8,15.831358885017423,0.00032990024768559664,4.747336913460693,0.9372467852739124
1039,"frozenset({'Bioculture System', 'MELFI'})",frozenset({'CB'}),0.0004401795932740558,0.05449423364732811,0.00035214367461924466,0.8,14.680452342487884,0.0003281564250165824,4.727528831763361,0.9322925841113264
972,"frozenset({'MERLIN', 'Double Coldbag'})",frozenset({'MELFI'}),0.0004401795932740558,0.127740117968131,0.00035214367461924466,0.8,6.262715368711233,0.00029591508144725286,4.361299410159346,0.8406949092830721
1031,"frozenset({'MSG', 'MERLIN'})",frozenset({'SABL'}),0.0004401795932740558,0.014437890659389031,0.00035214367461924466,0.8,55.40975609756098,0.0003457884097810595,4.927810546703056,0.982385062533028
963,"frozenset({'GLACIER', 'Double Coldbag'})","frozenset({'CB', 'MELFI'})",0.0004401795932740558,0.003873580420811691,0.00035214367461924466,0.8,206.52727272727273,0.00035043860356509743,4.980632097895943,0.9955962656332571
484,"frozenset({'ELC', 'MERLIN'})",frozenset({'EXPRESS Rack'}),0.0008803591865481116,0.050532617307861606,0.0007042873492384893,0.8,15.831358885017423,0.0006598004953711933,4.747336913460693,0.9376597057009429
86,"frozenset({'Saibo', 'CB'})",frozenset({'CBEF'}),0.0029932212342635794,0.031076679285148342,0.0023769698036799013,0.7941176470588236,25.553491084819196,0.002283950427353196,4.706198986329281,0.9637511241926253
32,"frozenset({'PCBA', 'MELFI'})",frozenset({'SLAMMD'}),0.006954837573730082,0.012236992693018752,0.005458226956598292,0.7848101265822784,64.1342318550223,0.0053731206600274245,4.590192798661853,0.9913020475863645
546,"frozenset({'SCOF', 'Ryutai', 'IPU'})","frozenset({'FPEF', 'PCRF'})",0.0007923232678933005,0.0006162514305836781,0.0006162514305836781,0.7777777777777778,1262.111111111111,0.0006157631602363542,4.4972268685623735,1.0
232,"frozenset({'EXPRESS Rack', 'MERLIN', 'GLACIER'})",frozenset({'MELFI'}),0.001584646535786601,0.127740117968131,0.0012325028611673563,0.7777777777777778,6.0887510529136994,0.0010300799257481857,3.9251694691434107,0.8370891959640747
538,"frozenset({'SCOF', 'Ryutai', 'IPU', 'FPEF'})",frozenset({'PCRF'}),0.0007923232678933005,0.0029051853156087685,0.0006162514305836781,0.7777777777777778,267.7205387205387,0.0006139495846605794,4.486926666079761,0.9970547514159849
568,"frozenset({'SCOF', 'Ryutai', 'IPU'})",frozenset({'PCRF'}),0.0007923232678933005,0.0029051853156087685,0.0006162514305836781,0.7777777777777778,267.7205387205387,0.0006139495846605794,4.486926666079761,0.9970547514159849
13,frozenset({'LMM'}),frozenset({'FIR'}),0.015406285764591953,0.0197200457786777,0.011708777181089884,0.76,38.53946428571429,0.01140496452053274,4.08449980925551,0.989293916120774
1132,"frozenset({'CB', 'MERLIN', 'Double Coldbag'})",frozenset({'MELFI'}),0.00035214367461924466,0.127740117968131,0.0002641077559644335,0.75,5.8712956581667815,0.00021912488142684003,3.489039528127476,0.8299721121385586
682,"frozenset({'ELC', 'EXPRESS Rack', 'MERLIN'})",frozenset({'GLACIER'}),0.0007042873492384893,0.011532705343780262,0.000528215511928867,0.75,65.03244274809161,0.0005200931734527474,3.953869178624879,0.9853170058438316
1281,"frozenset({'MERLIN', 'LMM'})",frozenset({'FIR'}),0.00035214367461924466,0.0197200457786777,0.0002641077559644335,0.75,38.03236607142857,0.0002571634665802702,3.921119816885289,0.974049611037722
1218,"frozenset({'Ultrasound', 'PFS'})",frozenset({'Portable Pulmonary Function System'}),0.00035214367461924466,0.013909675147460164,0.0002641077559644335,0.75,53.91930379746835,0.0002592095518452469,3.9443612994101596,0.9817995009540584
747,"frozenset({'ELC', 'GLACIER'})",frozenset({'MERLIN'}),0.0007042873492384893,0.013733603310150541,0.000528215511928867,0.75,54.61057692307693,0.0005185431088580681,3.945065586759398,0.9823804070125979
1280,"frozenset({'FIR', 'MERLIN'})",frozenset({'LMM'}),0.00035214367461924466,0.015406285764591953,0.0002641077559644335,0.75,48.681428571428576,0.00025868252988305593,3.9383748569416324,0.9798033171877294
1080,"frozenset({'MELFI', 'EPM'})","frozenset({'RC', 'Holter'})",0.00035214367461924466,0.0007923232678933005,0.0002641077559644335,0.75,946.5833333333334,0.0002638287443373912,3.996830706928427,0.9992954645530604
742,"frozenset({'CBPD', 'Holter Monitor 2'})",frozenset({'Actiwatch'}),0.0007042873492384893,0.058015670393520555,0.000528215511928867,0.75,12.927541729893779,0.0004873558092131205,3.767937318425918,0.9232960385281767
1392,frozenset({'IPU2'}),frozenset({'CBEF'}),0.00035214367461924466,0.031076679285148342,0.0002641077559644335,0.75,24.13385269121813,0.0002531642999259976,3.8756932828594066,0.9589020989285191
1056,"frozenset({'MELFI', 'EPM'})",frozenset({'PFS'}),0.00035214367461924466,0.019367902104058456,0.0002641077559644335,0.75,38.72386363636364,0.00025728747174784454,3.922528391583766,0.9745193013356818
1163,"frozenset({'MELFI', 'EPM'})","frozenset({'RC', 'PFS', 'Holter'})",0.00035214367461924466,0.0007923232678933005,0.0002641077559644335,0.75,946.5833333333334,0.0002638287443373912,3.996830706928427,0.9992954645530604
1368,"frozenset({'SAMS-II', 'MSRR-1'})",frozenset({'KERMIT'}),0.00035214367461924466,0.0026410775596443347,0.0002641077559644335,0.75,283.975,0.00026317771720762593,3.9894356897614225,0.9968295904887715
1096,"frozenset({'MELFI', 'EPM'})",frozenset({'Holter'}),0.00035214367461924466,0.02420987763007307,0.0002641077559644335,0.75,30.979090909090907,0.0002555824006936973,3.9031604894797076,0.9680610597387348
1106,"frozenset({'MELFI', 'EPM'})","frozenset({'PFS', 'Holter'})",0.00035214367461924466,0.002112862047715468,0.0002641077559644335,0.75,354.96875,0.00026336372495898745,3.9915485518091383,0.9975341259357112
1204,"frozenset({'MELFI', 'EPM'})","frozenset({'RC', 'PFS'})",0.00035214367461924466,0.0008803591865481116,0.0002641077559644335,0.75,851.925,0.00026379774304549766,3.9964785632538073,0.9991780419785705
688,"frozenset({'ELC', 'GLACIER'})","frozenset({'EXPRESS Rack', 'MERLIN'})",0.0007042873492384893,0.0030812571529183906,0.000528215511928867,0.75,243.40714285714287,0.000526045421496316,3.9876749713883264,0.9965935453557689
1133,"frozenset({'MELFI', 'MERLIN', 'Double Coldbag'})",frozenset({'CB'}),0.00035214367461924466,0.05449423364732811,0.0002641077559644335,0.75,13.762924071082391,0.0002449179562823037,3.7820230654106877,0.9276676941141935
1384,"frozenset({'MELFI', 'EPM'})",frozenset({'RC'}),0.00035214367461924466,0.054670305484637735,0.0002641077559644335,0.75,13.718599033816425,0.0002448559536985165,3.7813187780614492,0.9274328489652136
757,frozenset({'ADSEP-2'}),frozenset({'ADSEP'}),0.0007042873492384893,0.0026410775596443347,0.000528215511928867,0.75,283.975,0.0005263554344152519,3.9894356897614225,0.9971808651220158
775,"frozenset({'ELC', 'GLACIER'})",frozenset({'EXPRESS Rack'}),0.0007042873492384893,0.050532617307861606,0.000528215511928867,0.75,14.841898954703833,0.0004926260288350301,3.7978695307685535,0.933280474554371
22,frozenset({'PCBA'}),frozenset({'MELFI'}),0.009331807377409983,0.127740117968131,0.006954837573730082,0.7452830188679246,5.834369270379569,0.005762791398483855,3.4244276850140047,0.8364070565711309
330,"frozenset({'HRF-2', 'PFS'})",frozenset({'Holter'}),0.0013205387798221674,0.02420987763007307,0.0009683951052029228,0.7333333333333334,30.290666666666667,0.0009364250229376621,3.6592129588872266,0.9682651622002821
340,"frozenset({'MELFI', 'Double Coldbag'})",frozenset({'CB'}),0.0013205387798221674,0.05449423364732811,0.0009683951052029228,0.7333333333333334,13.457081313947228,0.000896433356394936,3.5456466238225204,0.9269137068854981
352,"frozenset({'SCOF', 'Ryutai'})",frozenset({'FPEF'}),0.0013205387798221674,0.009771986970684038,0.0009683951052029228,0.7333333333333334,75.04444444444445,0.0009554908174522176,3.7133550488599356,0.9879792281061675
88,"frozenset({'CB', 'CBEF'})",frozenset({'Saibo'}),0.003257328990228013,0.007218945329694516,0.0023769698036799013,0.7297297297297297,101.08536585365853,0.0023534553237786163,3.67328990228013,0.9933430162188331
473,"frozenset({'MELFI', 'LMM'})",frozenset({'FIR'}),0.0009683951052029228,0.0197200457786777,0.0007042873492384893,0.7272727272727273,36.87987012987013,0.0006851905534320402,3.594359832144849,0.9738279873105393
40,frozenset({'Saibo'}),frozenset({'CBEF'}),0.007218945329694516,0.031076679285148342,0.005194119200633859,0.7195121951219512,23.15280176881089,0.004969778351845923,3.454422273852949,0.9637660575071806
181,frozenset({'Bone Densitometer'}),frozenset({'Rodent Research'}),0.0024650057223347126,0.024385949467382692,0.0017607183730962233,0.7142857142857143,29.290871583290357,0.0017006068681145597,3.414649176864161,0.9682464036713442
780,"frozenset({'MSG', 'LSG'})",frozenset({'Glovebox Freezer'}),0.0006162514305836781,0.0004401795932740558,0.0004401795932740558,0.7142857142857143,1622.7142857142858,0.00043990833196998696,3.4984593714235412,1.0
831,frozenset({'PGB'}),frozenset({'MDS'}),0.0006162514305836781,0.004137688176776125,0.0004401795932740558,0.7142857142857143,172.629179331307,0.00043762973701580834,3.4855180913812838,0.9948202959830866
370,"frozenset({'Saibo', 'MELFI'})",frozenset({'CBEF'}),0.0012325028611673563,0.031076679285148342,0.0008803591865481116,0.7142857142857143,22.984621610683934,0.000842057090413586,3.391231622501981,0.957672983693257
803,frozenset({'ISERV'}),frozenset({'WORF'}),0.0006162514305836781,0.017695219649617042,0.0004401795932740558,0.7142857142857143,40.366027007818055,0.0004292748888504869,3.4380667312263404,0.9758280479210711
14,"frozenset({'Actiwatch', 'EPM'})",frozenset({'Holter Monitor 2'}),0.012413064530328375,0.015846465357866008,0.008803591865481117,0.7092198581560284,44.75571315996849,0.008606888668416314,3.3845280093790464,0.9899447316812267
231,"frozenset({'MELFI', 'MERLIN', 'GLACIER'})",frozenset({'EXPRESS Rack'}),0.0017607183730962233,0.050532617307861606,0.0012325028611673563,0.7,13.852439024390243,0.0011435291534327642,3.1648912756404606,0.9294470411852899
67,"frozenset({'Actiwatch', 'Actiwatch Spectrum'})",frozenset({'EPM'}),0.004841975526014614,0.026938991108372216,0.003345364908882824,0.6909090909090909,25.647177658942365,0.0032149269732405605,3.148138558178796,0.9656851789771669
15,"frozenset({'Actiwatch', 'Holter Monitor 2'})",frozenset({'EPM'}),0.01294128004225724,0.026938991108372216,0.008803591865481117,0.6802721088435375,25.25232315148282,0.008454966837491794,3.043403581001475,0.9729914377452729
7,frozenset({'PFS'}),frozenset({'Portable Pulmonary Function System'}),0.019367902104058456,0.013909675147460164,0.013117351879566863,0.6772727272727272,48.690765247410816,0.0128479506530116,3.055491147430405,0.9988070212223695
184,"frozenset({'MERLIN', 'GLACIER'})",frozenset({'MELFI'}),0.0026410775596443347,0.127740117968131,0.0017607183730962233,0.6666666666666667,5.218929473926028,0.0014233468140642724,2.6167796460956074,0.810530496954718
1678,"frozenset({'MSG', 'MELFI', 'Rodent Research'})",frozenset({'MMD'}),0.0002641077559644335,0.0012325028611673563,0.00017607183730962233,0.6666666666666666,540.9047619047618,0.00017574632374473968,2.9963024914164977,0.99841493483621
472,"frozenset({'MELFI', 'FIR'})",frozenset({'LMM'}),0.001056431023857734,0.015406285764591953,0.0007042873492384893,0.6666666666666666,43.27238095238095,0.0006880116709943566,2.953781142706224,0.9779236802679122
1588,"frozenset({'SABL', 'CB'})",frozenset({'MERLIN'}),0.0002641077559644335,0.013733603310150541,0.00017607183730962233,0.6666666666666666,48.54273504273504,0.00017244468615807275,2.958799190069548,0.9796583303980274
1639,"frozenset({'EPM', 'FSL'})","frozenset({'ETC', 'EDR'})",0.0002641077559644335,0.00035214367461924466,0.00017607183730962233,0.6666666666666666,1893.1666666666665,0.00017597883343394157,2.998943568976142,0.9997358224727017
1597,"frozenset({'CB', 'CGBA'})",frozenset({'MERLIN'}),0.0002641077559644335,0.013733603310150541,0.00017607183730962233,0.6666666666666666,48.54273504273504,0.00017244468615807275,2.958799190069548,0.9796583303980274
1641,"frozenset({'FSL', 'EDR'})","frozenset({'ETC', 'EPM'})",0.0002641077559644335,0.00035214367461924466,0.00017607183730962233,0.6666666666666666,1893.1666666666665,0.00017597883343394157,2.998943568976142,0.9997358224727017
1455,"frozenset({'SABL', 'GLACIER'})",frozenset({'MELFI'}),0.0002641077559644335,0.127740117968131,0.00017607183730962233,0.6666666666666666,5.2189294739260275,0.00014233468140642725,2.6167796460956065,0.8086033814723494
1654,"frozenset({'EPM', 'FSL'})",frozenset({'ETC'}),0.0002641077559644335,0.007747160841623382,0.00017607183730962233,0.6666666666666666,86.0530303030303,0.00017402575204464565,2.9767585174751297,0.9886403663261712
1695,"frozenset({'WORF', 'CGBA'})",frozenset({'EXPRESS Rack'}),0.0002641077559644335,0.050532617307861606,0.00017607183730962233,0.6666666666666666,13.192799070847851,0.0001627257811494335,2.848402148076415,0.9244452271926735
1424,"frozenset({'CBEF', 'GLACIER'})",frozenset({'MELFI'}),0.0002641077559644335,0.127740117968131,0.00017607183730962233,0.6666666666666666,5.2189294739260275,0.00014233468140642725,2.6167796460956065,0.8086033814723494
1648,"frozenset({'FSL', 'EDR'})",frozenset({'ETC'}),0.0002641077559644335,0.007747160841623382,0.00017607183730962233,0.6666666666666666,86.0530303030303,0.00017402575204464565,2.9767585174751297,0.9886403663261712
2182,"frozenset({'Portable Pulmonary Function System', 'Ultrasound', 'PFS'})",frozenset({'Ultrasound 2'}),0.0002641077559644335,0.010124130645303283,0.00017607183730962233,0.6666666666666666,65.84927536231883,0.00017339797588380052,2.9696276080640898,0.9850739697076435
1750,"frozenset({'GLACIER', 'MERLIN', 'Polar'})",frozenset({'MELFI'}),0.0002641077559644335,0.127740117968131,0.00017607183730962233,0.6666666666666666,5.2189294739260275,0.00014233468140642725,2.6167796460956065,0.8086033814723494
1933,"frozenset({'SABL', 'Double Coldbag'})",frozenset({'MELFI'}),0.0002641077559644335,0.127740117968131,0.00017607183730962233,0.6666666666666666,5.2189294739260275,0.00014233468140642725,2.6167796460956065,0.8086033814723494
1788,"frozenset({'SABL', 'GLACIER'})","frozenset({'FROST', 'MELFI'})",0.0002641077559644335,0.00017607183730962233,0.00017607183730962233,0.6666666666666666,3786.333333333333,0.00017602533537178195,2.9994717844880707,1.0
1950,"frozenset({'BioLab', 'EMCS'})",frozenset({'MWA'}),0.0002641077559644335,0.019808081697332513,0.00017607183730962233,0.6666666666666666,33.65629629629629,0.00017084036930257968,2.9405757549080023,0.9705442057062347
2072,"frozenset({'Portable Pulmonary Function System', 'Holter'})","frozenset({'EPM', 'PFS'})",0.0002641077559644335,0.0019367902104058456,0.00017607183730962233,0.6666666666666666,344.2121212121212,0.00017556031599337814,2.9941896293687824,0.9973582247270165
1753,"frozenset({'MERLIN', 'Polar'})","frozenset({'MELFI', 'GLACIER'})",0.0002641077559644335,0.0050180473633242365,0.00017607183730962233,0.6666666666666666,132.85380116959064,0.00017474653208117153,2.984945857910027,0.9927351179992956
1010,"frozenset({'Polar', 'GLACIER'})",frozenset({'MELFI'}),0.000528215511928867,0.127740117968131,0.00035214367461924466,0.6666666666666666,5.2189294739260275,0.0002846693628128545,2.6167796460956065,0.8088170527613847
1045,"frozenset({'Saibo', 'MDS'})",frozenset({'MELFI'}),0.000528215511928867,0.127740117968131,0.00035214367461924466,0.6666666666666666,5.2189294739260275,0.0002846693628128545,2.6167796460956065,0.8088170527613847
2226,"frozenset({'CBEF', 'GLACIER'})",frozenset({'Saibo'}),0.0002641077559644335,0.007218945329694516,0.00017607183730962233,0.6666666666666666,92.34959349593495,0.00017416525785816678,2.978343164010916,0.9894328989080662
2318,"frozenset({'Portable Pulmonary Function System', 'Ultrasound'})",frozenset({'Ultrasound 2'}),0.0002641077559644335,0.010124130645303283,0.00017607183730962233,0.6666666666666666,65.84927536231883,0.00017339797588380052,2.9696276080640898,0.9850739697076435
2068,"frozenset({'Portable Pulmonary Function System', 'PFS', 'Holter'})",frozenset({'EPM'}),0.0002641077559644335,0.026938991108372216,0.00017607183730962233,0.6666666666666666,24.74727668845316,0.00016895704082004433,2.919183026674883,0.9598450158506517
1765,"frozenset({'MERLIN', 'Polar'})",frozenset({'MELFI'}),0.0002641077559644335,0.127740117968131,0.00017607183730962233,0.6666666666666666,5.2189294739260275,0.00014233468140642725,2.6167796460956065,0.8086033814723494
1912,"frozenset({'GN2', 'EXPRESS Rack'})",frozenset({'EMCS'}),0.0002641077559644335,0.007042873492384893,0.00017607183730962233,0.6666666666666666,94.65833333333333,0.00017421175979600716,2.978871379522845,0.9896970764353645
1894,"frozenset({'Polar', 'Iceberg'})",frozenset({'EXPRESS Rack'}),0.0002641077559644335,0.050532617307861606,0.00017607183730962233,0.6666666666666666,13.192799070847851,0.0001627257811494335,2.848402148076415,0.9244452271926735
1810,"frozenset({'MWA', 'ABRS', 'Veggie'})",frozenset({'GLACIER'}),0.0002641077559644335,0.011532705343780262,0.00017607183730962233,0.6666666666666666,57.80661577608142,0.0001730259603810775,2.965401883968659,0.9829605494892568
1882,"frozenset({'CBEF', 'Confocal Microscope'})",frozenset({'SABL'}),0.0002641077559644335,0.014437890659389031,0.00017607183730962233,0.6666666666666666,46.17479674796748,0.00017225867840671124,2.9566863280218327,0.9786016202888341
2111,"frozenset({'Saibo', 'IPU'})",frozenset({'CBEF'}),0.0002641077559644335,0.031076679285148342,0.00017607183730962233,0.6666666666666666,21.452313503305003,0.0001678642452807954,2.906769962144555,0.9536368439591405
2140,"frozenset({'EXPRESS Rack', 'Holter'})",frozenset({'CGBA'}),0.0002641077559644335,0.024473985386037504,0.00017607183730962233,0.6666666666666666,27.239808153477217,0.00016960806794980962,2.926578043841887,0.9635435012328284
1958,"frozenset({'HRF-2', 'HRF-1'})",frozenset({'Ultrasound 2'}),0.0002641077559644335,0.010124130645303283,0.00017607183730962233,0.6666666666666666,65.84927536231883,0.00017339797588380052,2.9696276080640898,0.9850739697076435
2164,"frozenset({'MSG', 'SAMS-II'})",frozenset({'CIR'}),0.0002641077559644335,0.05229333568095783,0.00017607183730962233,0.6666666666666666,12.748597081930415,0.00016226076177102973,2.843119992957126,0.9218034519196902
2171,"frozenset({'MSG', 'CBEF'})",frozenset({'MELFI'}),0.0002641077559644335,0.127740117968131,0.00017607183730962233,0.6666666666666666,5.2189294739260275,0.00014233468140642725,2.6167796460956065,0.8086033814723494
1714,"frozenset({'MSG', 'FIR'})",frozenset({'CIR'}),0.0002641077559644335,0.05229333568095783,0.00017607183730962233,0.6666666666666666,12.748597081930415,0.00016226076177102973,2.843119992957126,0.9218034519196902
2186,"frozenset({'Portable Pulmonary Function System', 'Ultrasound'})","frozenset({'PFS', 'Ultrasound 2'})",0.0002641077559644335,0.00035214367461924466,0.00017607183730962233,0.6666666666666666,1893.1666666666665,0.00017597883343394157,2.998943568976142,0.9997358224727017
1700,"frozenset({'MSG', 'MELFI', 'FIR'})",frozenset({'CIR'}),0.0002641077559644335,0.05229333568095783,0.00017607183730962233,0.6666666666666666,12.748597081930415,0.00016226076177102973,2.843119992957126,0.9218034519196902
2362,"frozenset({'MWA', 'LMM'})",frozenset({'CIR'}),0.0002641077559644335,0.05229333568095783,0.00017607183730962233,0.6666666666666666,12.748597081930415,0.00016226076177102973,2.843119992957126,0.9218034519196902
